id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
DE-112018005515-T5,"Bildaufnahmesteuervorrichtung, bildaufnahmevorrichtung, steuerverfahren f?r die bildaufnahmesteuervorrichtung und ein nicht fl?chtiges computerlesbares medium ",Sony Semiconductor Solutions Corporation,Satoshi Sugiyama,2017/9/26,2018/8/7,2020/7/2,,https://patents.google.com/patent/DE112018005515T5/de,https://patentimages.storage.googleapis.com/76/3b/c7/b05e091156f25b/DE112018005515T5_0009.png
DE-102018203475-A1,F?r Anwendungen des maschinellen Sehens optimierte Digitalkameraverfahren und -vorrichtungen ,Intel Corporation,Andrey Belogolovy,2017/3/8,2018/3/8,2018/9/13,,https://patents.google.com/patent/DE102018203475A1/de,https://patentimages.storage.googleapis.com/d8/5f/67/e60adb5b0c2cf1/DE102018203475A1_0004.png
DE-102018125628-A1,Zuverl?ssige Nachhallsch?tzung zur verbesserten automatischen Spracherkennung in Mehreinrichtungssystemen ,Intel Corporation,"Przemyslaw Maziewski, Adam Kupryjanow",2017/12/11,2018/10/16,2019/6/13,,https://patents.google.com/patent/DE102018125628A1/de,https://patentimages.storage.googleapis.com/e0/54/74/2c08274690022c/DE102018125628A1_0002.png
DE-102018107236-A1,Hochfrequenzvorrichtung mit verbessertem energieverbrauch und assoziierte verfahren ,Silicon Laboratories Inc.,"Yan Zhou, Amey Naik, He Gou",2017/3/29,2018/3/27,2018/10/4,,https://patents.google.com/patent/DE102018107236A1/de,https://patentimages.storage.googleapis.com/2b/28/12/7ab0fa9982d08c/DE102018107236A1_0001.png
DE-102016125576-A1,Dynamische Steuerung der Inhalte von Einzelverkehrszeichen ,Deutsche Telekom Ag,Alexander Benner,2016/12/23,2016/12/23,2018/6/28,,https://patents.google.com/patent/DE102016125576A1/de,https://patentimages.storage.googleapis.com/fa/53/63/dc3533e5d6382b/DE102016125576A1_0001.png
DE-102016214279-A1,Verfahren und Vorrichtung zum Betreiben eines Bussystems ,Robert Bosch Gmbh,"Joachim Steinmetz, Antonio La Marca, Liem Dang",2016/8/2,2016/8/2,2018/2/8,,https://patents.google.com/patent/DE102016214279A1/de,https://patentimages.storage.googleapis.com/39/92/7d/f4e8992326c590/DE102016214279A1_0002.png
DE-102017119379-A1,"Systemboard f?r ein Computersystem, Computersystem mit einem solchen Systemboard sowie Verfahren zur Out-of-Band-?berwachung eines Computersystems ",Fujitsu Technology Solutions Intellectual Property Gmbh,"Timo Bruderek, J?rgen Atzkern, Nils Wittler, Joachim Bub",2017/8/24,2017/8/24,2019/2/28,,https://patents.google.com/patent/DE102017119379A1/de,https://patentimages.storage.googleapis.com/7c/a0/fc/1c872989c643ca/DE102017119379A1_0001.png
DE-102018005550-A1,Verfahren und Serveranordnung zum Herstellen einer Steuereinheit zur Verwendung in einem Fahrzeug ,Scania Cv Ab,"Lars Andersson, Alexander Stojcevski",2017/7/25,2018/7/12,2019/1/31,,https://patents.google.com/patent/DE102018005550A1/de,https://patentimages.storage.googleapis.com/91/11/ad/97873ef2aa337f/DE102018005550A1_0001.png
DE-102018110171-A1,"Welligkeitskompensator, Datentreiberschaltung mit dem Welligkeitskompensator und Halbleitervorrichtung mit dem Welligkeitskompensator ","Samsung Electronics Co., Ltd.","Sung-Jun Kim, Jong-Shin Shin",2017/7/25,2018/4/27,2019/1/31,,https://patents.google.com/patent/DE102018110171A1/de,https://patentimages.storage.googleapis.com/da/7f/aa/49d73afb361745/DE102018110171A1_0001.png
DE-102016010800-A1,Virtuelle Funktionsmodule f?r Messger?te und Anlagenkomponenten ,Wika Alexander Wiegand Se & Co. Kg,"Ulrich Demuth, Thomas Rothenbach, Paul Hanesch",2016/4/28,2016/8/5,2016/12/8,,https://patents.google.com/patent/DE102016010800A1/de,https://patentimages.storage.googleapis.com/23/99/ea/875dabf6b9c27e/DE102016010800A1_0002.png
DE-112018005590-T5,"Additionsverfahren, Halbleitervorrichtung und elektronisches Ger?t ","Semiconductor Energy Laboratory Co., Ltd.","Shunpei Yamazaki, Hajime Kimura, Takahiro Fukutome",2017/11/17,2018/11/5,2020/10/15,,https://patents.google.com/patent/DE112018005590T5/de,https://patentimages.storage.googleapis.com/0d/7f/a4/17c0deb628600a/DE112018005590T5_0009.png
DE-112017004132-T5,Mechanismus zur gemeinsamen nutzung statischer daten f?r eine heterogene verarbeitungsumgebung ,Intel Corporation,"Konstantin S. Bobrovsky, Serguei N. Dmitriev, Knud J. Kirkegaard",2016/9/20,2017/7/18,2019/8/29,,https://patents.google.com/patent/DE112017004132T5/de,https://patentimages.storage.googleapis.com/f6/cf/fa/eedcd0aab9dd4a/DE112017004132T5_0001.png
DE-102018125530-A1,Verfahren und Anordnungen f?r impliziete Integrit?t ,Intel Corporation,"David Durham, Michael Kounavis, Amitabh Das, Sergej Deutsch, Saeedeh Komijani",2017/12/20,2018/10/15,2019/6/27,,https://patents.google.com/patent/DE102018125530A1/de,https://patentimages.storage.googleapis.com/17/84/bf/514d04e068b8ce/DE102018125530A1_0034.png
DE-112018003743-T5,Systeme und verfahren zur sparsamkeitsausnutzung ,Syntiant,"Kurt Busch, Jeremiah H. Holleman III, Pieter Vorenkamp, Stephen W. Bailey",2017/7/21,2018/7/20,2020/4/16,,https://patents.google.com/patent/DE112018003743T5/de,https://patentimages.storage.googleapis.com/b8/3e/3b/cb2a4f267945b5/DE112018003743T5_0001.png
DE-112018003891-T5,Systeme und Verfahren zum partiellen digitalen Umtrainieren ,Syntiant,"Kurt Busch, Jeremiah H. Holleman III, Pieter Vorenkamp, Stephen W. Bailey",2017/7/31,2018/7/28,2020/4/16,,https://patents.google.com/patent/DE112018003891T5/de,https://patentimages.storage.googleapis.com/2b/2c/bb/fc4ca810e729b2/DE112018003891T5_0001.png
DE-102018120967-A1,Vorrichtungen und Verfahren zum Kompensieren von Hochfrequenzsendern bez?glich der Lokalszillatorleckage ,Analog Devices Global Unlimited Company,Ahmed Mohammad Ashry Othman,2017/8/29,2018/8/28,2019/2/28,,https://patents.google.com/patent/DE102018120967A1/de,https://patentimages.storage.googleapis.com/88/a6/82/1c09895a0cccd6/DE102018120967A1_0001.png
DE-112018004191-B4,Digital unterst?tzte flash-auffrischung ,Syntiant,"Kurt F. Busch, Jeremiah Henry III Holleman, Pieter Vorenkamp, Stephen W. Bailey",2017/8/17,2018/8/17,2021/2/18,2021/2/18,https://patents.google.com/patent/DE112018004191B4/de,https://patentimages.storage.googleapis.com/a3/0a/22/91e313f39e2467/DE112018004191B4_0001.png
DE-102017209339-A1,"Haarbehandlungsvorrichtung, Haarbehandlungssystem und Verfahren zum kosmetischen Behandeln von Haaren ",Henkel Ag & Co. Kgaa,"Carsten BRAKE, Torsten Lechner",2017/6/1,2017/6/1,2018/12/6,,https://patents.google.com/patent/DE102017209339A1/de,https://patentimages.storage.googleapis.com/c9/f0/2d/44cc5a2eba62e2/DE102017209339A1_0001.png
DE-102017203358-B4,"Vorrichtung, Verfahren und Computerprogramm f?r ein Mobilger?t ",Volkswagen Aktiengesellschaft,Sascha Jurthe,2017/3/1,2017/3/1,2018/9/27,2018/9/27,https://patents.google.com/patent/DE102017203358B4/de,https://patentimages.storage.googleapis.com/97/27/be/b9a9a724d1872b/DE102017203358B4_0001.png
DE-112016006564-T5,Empf?nger und Ereigniserfassungszeitpunkt-Sch?tzungsverfahren ,Mitsubishi Electric Corporation,Keiichi Shirasuka,2016/3/10,2016/12/7,2018/11/29,,https://patents.google.com/patent/DE112016006564T5/de,https://patentimages.storage.googleapis.com/c6/35/f2/52bf49df8635f9/DE112016006564T5_0009.png
DE-102017214057-A1,Verfahren zum Pr?fen der Integrit?t von Systemkomponenten eines Systems und Anordnung zur Durchf?hrung des Verfahrens ,Siemens Aktiengesellschaft,Rainer Falk,2017/8/11,2017/8/11,2019/2/14,,https://patents.google.com/patent/DE102017214057A1/de,https://patentimages.storage.googleapis.com/46/bd/73/2c4947c5e0e79f/DE102017214057A1_0001.png
DE-202017000037-U1,Modulare Scheibensensorik f?r mobile Betten ,G?nter Nieuwenhuis,,2017/1/5,2017/1/5,2017/3/11,,https://patents.google.com/patent/DE202017000037U1/de,https://patentimages.storage.googleapis.com/bd/fb/13/f12ee868022f90/DE202017000037U1_0002.png
DE-112018004559-T5,Geringen stromverbrauch unterst?tzende programmierbare hardware-schlafzyklus-steuerung f?r 802.11-drahtlos-anordnungen ,Microchip Technology Incorporated,"Vishal Sharma, Umesh Munj",2017/10/16,2018/10/12,2020/6/4,,https://patents.google.com/patent/DE112018004559T5/de,https://patentimages.storage.googleapis.com/07/2c/94/ec08a4528507bf/DE112018004559T5_0001.png
DE-112017008211-T5,Techniken f?r die Initialisierung einer Computerplattform ,Intel Corporation,"Xiang Ma, Tung Lun LOO, Yah Wen Ho",2017/11/17,2017/11/17,2020/8/6,,https://patents.google.com/patent/DE112017008211T5/de,https://patentimages.storage.googleapis.com/81/b2/97/0ffefb9650b16d/DE112017008211T5_0001.png
DE-112017008096-T5,Stromsteuerung einer verarbeitungseinheit ,Intel Corporation,"Barnes Cooper, Harinarayanan Seshadri, Rajeev D. Muralidhar, Noor Mubeen",2017/12/15,2017/12/15,2020/7/23,,https://patents.google.com/patent/DE112017008096T5/de,https://patentimages.storage.googleapis.com/81/a8/ae/07bf5912069104/DE112017008096T5_0009.png
DE-112017008325-T5,Mikroelektronische anordnungen ,Intel Corporation,"Aleksandar Aleksov, Johanna M. Swan",2017/12/29,2017/12/29,2020/9/3,,https://patents.google.com/patent/DE112017008325T5/de,https://patentimages.storage.googleapis.com/d6/cc/0f/fbce1f668a4965/DE112017008325T5_0001.png
DE-102017000167-A1,Anonymisierung einer Blockkette ,Giesecke+Devrient Mobile Security Gmbh,"Florian Gawlas, Stephan Spitz",2017/1/11,2017/1/11,2018/7/12,,https://patents.google.com/patent/DE102017000167A1/de,https://patentimages.storage.googleapis.com/b0/88/f6/a94de7648dcfd2/DE102017000167A1_0001.png
DE-112017002277-T5,Verbesserte Adressraum-Layoutrandomisierung ,Intel Corporation,"Ron Gabor, Joseph Nuzman, Tomer Stark",2016/7/2,2017/6/2,2019/1/17,,https://patents.google.com/patent/DE112017002277T5/de,https://patentimages.storage.googleapis.com/5c/95/d3/5928a5df2158d8/DE112017002277T5_0001.png
DE-102017101471-A1,Synchrone kommunikation von slave zu slave ,"Analog Devices, Inc.","Martin Kessler, William Hooper, Lewis F. Lahr",2016/1/29,2017/1/25,2017/8/3,,https://patents.google.com/patent/DE102017101471A1/de,https://patentimages.storage.googleapis.com/ea/4f/84/d2de9a14e28ac3/DE102017101471A1_0027.png
DE-112018004136-T5,Impulsbreitenmodulierter multiplikator ,Syntiant,"Kurt Busch, Jeremiah H. Holleman III, Pieter Vorenkamp, Stephen W. Bailey",2017/8/11,2018/8/11,2020/6/4,,https://patents.google.com/patent/DE112018004136T5/de,https://patentimages.storage.googleapis.com/96/61/b5/356edff38fab01/DE112018004136T5_0001.png
DE-102017128679-A1,Autorisierbares Softwareupdate ,Deutsche Telekom Ag,Alexander Benner,2017/12/4,2017/12/4,2019/6/6,,https://patents.google.com/patent/DE102017128679A1/de,https://patentimages.storage.googleapis.com/44/ed/e3/a5de4900af6553/DE102017128679A1_0001.png
DE-102017218138-A1,Vorrichtung mit Substrat mit leitf?higen S?ulen ,Infineon Technologies Ag,"Chee Yang Ng, Chau Fatt Chiang, Kok Yau Chua, Swee Kah Lee, Valentyn Solomko",2016/10/19,2017/10/11,2018/4/19,,https://patents.google.com/patent/DE102017218138A1/de,https://patentimages.storage.googleapis.com/29/f1/7a/c101857fafc714/DE102017218138A1_0001.png
DE-102016200718-A1,Verfahren zum Betreiben eines F?rder- und Dosiersystems f?r die Reduktionsmittell?sung eines SCR-Katalysators ,Robert Bosch Gmbh,Vijay Dhanraj,2016/1/20,2016/1/20,2017/7/20,,https://patents.google.com/patent/DE102016200718A1/de,https://patentimages.storage.googleapis.com/fd/12/a0/d4e05f5edd8233/DE102016200718A1_0002.png
DE-112017003346-T5,Reinigung und Abscheidung von niedrigschmelzendem Metall ,"Applied Materials, Inc.","Subramanya Herle, Bernard Frey, Dieter Haas",2016/7/1,2017/6/8,2019/3/14,,https://patents.google.com/patent/DE112017003346T5/de,https://patentimages.storage.googleapis.com/bc/77/6b/bac4e57670e0d8/DE112017003346T5_0001.png
DE-112017008336-T5,Mikroelektronische Anordnungen ,Intel Corporation,"Shawna M. Liff, Adel A. Elsherbini, Johanna M. Swan, Arun Chandrasekhar",2017/12/29,2017/12/29,2020/9/17,,https://patents.google.com/patent/DE112017008336T5/de,https://patentimages.storage.googleapis.com/ff/fc/14/1db186c42055e9/DE112017008336T5_0001.png
DE-112016007031-T5,Piezoelektrische geh?use-integrierte druckerfassungsvorrichtungen ,Intel Corporation,"Thomas L. SOUNART, Feras Eid, Sasha N. OSTER, Georgios C. Dogiamis, Adel A. Elsherbini, Shawna M. Liff, Johanna M. Swan",2016/7/1,2016/7/1,2019/3/21,,https://patents.google.com/patent/DE112016007031T5/de,https://patentimages.storage.googleapis.com/5b/aa/ae/1bd7ddb1cb31a5/DE112016007031T5_0001.png
DE-112018001783-T5,"Konstruktion, zierfolie, verfahren zur herstellung der konstruktion und verfahren zur herstellung der zierfolie ",Sony Corporation,"Yoshihito Fukushima, Atsuhiro Abe, Kazuhito Shimoda",2017/3/31,2018/3/14,2019/12/5,,https://patents.google.com/patent/DE112018001783T5/de,https://patentimages.storage.googleapis.com/a8/cc/ab/ad2b4336644181/DE112018001783T5_0002.png
DE-102018207883-A1,Entlastende mac/verbindungsschicht-funktionen ,Intel Corporation,"David Arditti Ilitzky, Jorge Hermosillo, Jorge Carballido Gamio, Arturo Veloz, Venkatesh Rajendran, Jorge Romero Aragon, Carlos Flores, Carlos Fajardo Flores, Rodrigo Varela Leos, Bernard Deadman",2017/6/20,2018/5/18,2019/1/3,,https://patents.google.com/patent/DE102018207883A1/de,https://patentimages.storage.googleapis.com/49/c5/97/9ab3c12f43b4fc/DE102018207883A1_0001.png
DE-112017008326-T5,Mikroelektronische Anordnungen ,Intel Corporation,"Adel A. Elsherbini, Shawna M. Liff, Johanna M. Swan, Arun Chandrasekhar",2017/12/29,2017/12/29,2020/10/8,,https://patents.google.com/patent/DE112017008326T5/de,https://patentimages.storage.googleapis.com/89/1a/71/7fd412b8421c9a/DE112017008326T5_0001.png
DE-102017222319-A1,Verfahren und system zur logistischen erfassung und steuerung von materialien in transportbeh?ltern ,Alba Group Plc & Co. Kg,wird sp?ter genannt werden Erfinder,2017/12/8,2017/12/8,2019/6/13,,https://patents.google.com/patent/DE102017222319A1/de,https://patentimages.storage.googleapis.com/a7/70/56/1a79d358a4ea2e/DE102017222319A1_0002.png
DE-202018100687-U1,Notlichtbetriebsger?t mit einem ?bertragungsmodul ,Tridonic Gmbh & Co Kg,,2017/2/20,2018/2/8,2018/5/23,,https://patents.google.com/patent/DE202018100687U1/de,https://patentimages.storage.googleapis.com/7d/69/dc/3efe2d01ae9390/DE202018100687U1_0001.png
DE-102017106856-A1,Verfahren und Vorrichtung zur Ermittlung der Wahrscheinlichkeit f?r einen Schimmelpilz- und/oder Feuchteschaden in einem Geb?ude ,Techem Energy Services Gmbh,"Wolfgang Bischof, Sabine Brasche, Thomas Hartmann, Arne K?hler, Joachim Klein, Jochen Ohl",2017/3/30,2017/3/30,2018/10/4,,https://patents.google.com/patent/DE102017106856A1/de,https://patentimages.storage.googleapis.com/46/59/66/19806bd6671124/DE102017106856A1_0015.png
DE-102016002508-A1,Verfahren zum Laden einer Subskription in ein eingebettetes Sicherheitselement eines mobilen Endger?ts ,Giesecke+Devrient Mobile Security Gmbh,"Michael Baldischweiler, Claus Dietze",2016/3/1,2016/3/1,2017/9/7,,https://patents.google.com/patent/DE102016002508A1/de,https://patentimages.storage.googleapis.com/3b/c5/19/aa87aa33402e56/DE102016002508A1_0002.png
DE-112018006660-T5,Schutzschaltkreis zum entkoppeln einer niederspannungsschaltung von einer hochspannungsschaltung ,Intel Corporation,Kim Sim Gan,2017/12/28,2018/12/4,2020/10/1,,https://patents.google.com/patent/DE112018006660T5/de,https://patentimages.storage.googleapis.com/3a/8d/6f/8f5c6887f4e88e/DE112018006660T5_0001.png
DE-112018002785-T5,"Verfahren, systeme und einrichtungen zum mindern einer beeintr?chtigung drahtloser verbindungen durch drahtloses laden ",Apple Inc.,"Srinivasan NIMMALA, Sethuraman Gurumoorthy, Vijay Venkataraman, Vijay Kumar Ramamurthi, Srirang A. Lovlekar, Lakshmi N. Kavuri, Sang Ho Baek, Yifan ZHU, Karthik Anantharaman, Rangakrishna Nallandigal, Sree Ram Kodali, Adesh Kumar, Xin Wang, Eyad Al-Shemali, Xiangpeng Jing, Sivaramachandran Ganesan, Longda Xing, Jianxiong Shi, Sami M. Almalfouh, Zhu Ji, Johnson O. Sebeni, Beibei Wang, Sunny ARORA",2017/6/2,2018/5/31,2020/3/26,,https://patents.google.com/patent/DE112018002785T5/de,https://patentimages.storage.googleapis.com/b0/a4/4c/92f521e69e25c0/DE112018002785T5_0001.png
DE-102017124079-A1,Speichervorrichtung zum Verarbeiten von besch?digten Metadaten und Verfahren zum Betreiben derselben ,"Samsung Electronics Co., Ltd.","Jong-won Kim, Dong-Gun KIM, Dong-young Seo",2017/2/6,2017/10/17,2018/8/9,,https://patents.google.com/patent/DE102017124079A1/de,https://patentimages.storage.googleapis.com/76/78/57/084e5e6a351af7/DE102017124079A1_0001.png
DE-102016213172-A1,Einkaufssystem ,BSH Hausger?te GmbH,Mustafa Uslu,2016/7/19,2016/7/19,2018/1/25,,https://patents.google.com/patent/DE102016213172A1/de,https://patentimages.storage.googleapis.com/2c/cd/f9/633285a8831159/DE102016213172A1_0002.png
DE-102018218764-A1,Vermeidung von interferenz zwischen hotspotservice und nicht lizensiertem lte-zellularbetrieb ,Apple Inc.,"Prateek Sharma, Tianyan Pu, Sreevalsan Vallath, Deepankar Bhattacharjee",2017/11/1,2018/11/2,2019/5/2,,https://patents.google.com/patent/DE102018218764A1/de,https://patentimages.storage.googleapis.com/c2/0f/9f/838edbbba8bc4a/DE102018218764A1_0001.png
DE-102018115492-A1,Standortnachweis unter Verwendung vonNahbereichsaufzeichnungen und Distributed-Ledger-Technologie ,Intel Corporation,"William DeLeeuw, Ned Smith, Robert L. Vaughn, Roy Doyal",2017/9/15,2018/6/27,2019/3/21,,https://patents.google.com/patent/DE102018115492A1/de,https://patentimages.storage.googleapis.com/93/8b/c1/c1254a8c472c00/DE102018115492A1_0001.png
DE-102017118558-A1,Temperaturkompensationsschaltungen ,"Taiwan Semiconductor Manufacturing Co., Ltd.","Amit KUNDU, Chia-Hsin Hu, Jaw-Juinn Horng",2016/11/30,2017/8/15,2018/5/30,,https://patents.google.com/patent/DE102017118558A1/de,https://patentimages.storage.googleapis.com/ea/85/07/5a4c1cff3dd010/DE102017118558A1_0003.png
DE-112017005879-T5,"Informationsverarbeitungsvorrichtung, informationsverarbeitungsverfahren und programm ",Sony Corporation,"Masato Shimakawa, Naoyuki Sato, Seiji Suzuki, Hirotake Ishikawa",2016/11/21,2017/10/26,2019/8/1,,https://patents.google.com/patent/DE112017005879T5/de,https://patentimages.storage.googleapis.com/70/7a/f8/a147724222afef/DE112017005879T5_0001.png
DE-102016114136-A1,Verfahren zur Inbetriebnahme eines Heimnetzes mit geb?udeinterner Basisstation und geb?udeinternem Elektroger?t ,Deutsche Telekom Ag,"Ludwig Brackmann, Olaf Kraus",2016/7/29,2016/7/29,2018/2/1,,https://patents.google.com/patent/DE102016114136A1/de,https://patentimages.storage.googleapis.com/b4/5f/6d/85154b83860805/DE102016114136A1_0002.png
DE-102016225354-A1,Nutzerauthentifizierung mit einer Mehrzahl von Merkmalen ,Bundesdruckerei Gmbh,"Frank Dietrich, Christian Seegebarth",2016/12/16,2016/12/16,2018/6/21,,https://patents.google.com/patent/DE102016225354A1/de,https://patentimages.storage.googleapis.com/d2/c7/e6/4075532c45ae1b/DE102016225354A1_0001.png
